,PCE,Molecule SMILE,SMILES
4032,7.69,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4033,8.15,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4034,8.32,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4035,4.54,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4036,9.75,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4037,7.3,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4038,6.17,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4039,6.17,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4040,7.83,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4041,4.71,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4042,5.38,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4043,8.04,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4044,7.35,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4045,6.41,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4046,8.15,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4047,9.02,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4048,8.61,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4049,6.24,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4050,7.38,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4051,7.31,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4052,6.04,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4053,4.2,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O
4054,9.42,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4055,7.88,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4056,2.55,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4057,6.619,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4058,6.32,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4059,9.16,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4060,9.02,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4061,6.97,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4062,9.01,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4063,2.54,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4064,6.22,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4065,8.64,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4066,7.87,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4067,9.32,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4068,5.11,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4069,5.51,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O
4070,5.61,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O
4071,4.21,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4072,4.59,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4073,4.66,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4074,4.74,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4075,4.8,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C,CN(c1ccc(cc1)/C=C/c1sc2c([n+]1CCCS(=O)(=O)[O-])cccc2)C
4076,3.0,CCN1c2ccc(cc2C(/C/1=C\C=C\C=C\C1=[N+](CC)c2c(C1(C)C)c1ccccc1cc2)(C)C)C(=O)O.CCN1c2ccc(cc2C(/C/1=C\C=C\C=C\C1=[N+](CC)c2c(C1(C)C)cc(cc2)C(=O)O)(C)C)C(=O)O,CCN1/C(=C/C=C/C=C/C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2cc(C(=O)O)ccc21
4077,2.9,CCN1c2ccc(cc2C(/C/1=C\C=C\C=C\C1=[N+](CC)c2c(C1(C)C)c1ccccc1cc2)(C)C)C(=O)O,CCN1c2ccc(cc2C(/C/1=C\\C=C\\C=C\\C1=[N+](CC)c2c(C1(C)C)c1ccccc1cc2)(C)C)C(=O)O
4078,5.36,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O,CCCCCCCCCC1CCN2C(C1)C1CC(CCCCCCCCC)CCN1[Ru]12(N=C=S)(N=C=S)N2CCC(CC2C2N1CCC(C2)C(=O)O)C(=O)O
4079,6.63,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4080,7.73,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4081,8.5,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4082,5.79,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4083,7.6,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4084,10.21,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4085,8.2,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4086,7.7,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4087,8.02,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4088,7.47,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4089,6.33,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4090,8.03,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4091,7.53,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4092,8.34,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
4093,9.5,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O,S=C=N[Ru]12(N=C=S)(N3C=C[C@H](C=C3C3=C[C@@H](C=CN23)C(=O)O)C(=O)O)N2C=C[C@H](C=C2C2=C[C@@H](C=CN12)C(=O)O)C(=O)O
4094,1.3,CCN1c2ccc(cc2C(/C/1=C\C=C\C=C\C1=[N+](CC)c2c(C1(C)C)cc(cc2)C(=O)O)(C)C)C(=O)O,CCN1c2ccc(cc2C(/C/1=C\\C=C\\C=C\\C1=[N+](CC)c2c(C1(C)C)cc(cc2)C(=O)O)(C)C)C(=O)O
4095,7.46,S=C=N[Ru]12(N=C=S)(N3CCC(CC3C3N2CCC(C3)C(=O)[O-])C(=O)O)N2CCC(CC2C2N1CCC(C2)C(=O)[O-])C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1CCN2C(C1)C1CC(C(=O)O)CCN1[Ru]21(N=C=S)(N=C=S)N2CCC(C(=O)[O-])CC2C2CC(C(=O)O)CCN21
